Block,Timestamp,Method,Value,Txn Fee
19334513,2024-02-29 16:59:11,Transfer,0.029347113,0.00155726
19334513,2024-02-29 16:59:11,Sell,0.1077857,0.00917467
19334513,2024-02-29 16:59:11,Execute,0.2,0.00946632
19334513,2024-02-29 16:59:11,Transfer,0.012223455,0.00155744
19334513,2024-02-29 16:59:11,Transfer,0.233491599,0.00155744
19334513,2024-02-29 16:59:11,Other,0.036,0.00168797
19334513,2024-02-29 16:59:11,Transfer,0.21,0.02061908
19334513,2024-02-29 16:59:11,Transfer,0.278665761,0.02061909
19334513,2024-02-29 16:59:11,Transfer,0.3,0.0206191
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00341873
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00341873
19334513,2024-02-29 16:59:11,Approve,0.0,0.00348467
19334513,2024-02-29 16:59:11,Transfer,0.40363799,0.00155782
19334513,2024-02-29 16:59:11,Transfer,0.15,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.5,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.18,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.0135,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.1,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.002763,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.7,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.020624312,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.081113168,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.1517143,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.153,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.374531835,0.00155882
19334513,2024-02-29 16:59:11,Transfer,0.005,0.00155882
19334513,2024-02-29 16:59:11,Transfer,1.9972,0.00155934
19334513,2024-02-29 16:59:11,Transfer,0.16047,0.00156081
19334513,2024-02-29 16:59:11,Transfer,3.0,0.00157083
19334513,2024-02-29 16:59:11,Transfer,2.003931237,0.00157194
19334513,2024-02-29 16:59:11,Transfer,0.42,0.01754244
19334513,2024-02-29 16:59:11,Transfer,0.0,0.01965088
19334513,2024-02-29 16:59:11,Transfer,0.03238608,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.01437807,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.20342332,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.005,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.01908053,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.04178853,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.0262663,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.01,0.00157824
19334513,2024-02-29 16:59:11,Transfer,0.02,0.00158874
19334513,2024-02-29 16:59:11,Transfer,0.1516,0.00171622
19334513,2024-02-29 16:59:11,Transfer,0.1967,0.00159924
19334513,2024-02-29 16:59:11,Transfer,0.49547069,0.00159924
19334513,2024-02-29 16:59:11,Transfer,0.26866,0.00159924
19334513,2024-02-29 16:59:11,Transfer,0.02714969,0.00168582
19334513,2024-02-29 16:59:11,Transfer,0.1,0.02075785
19334513,2024-02-29 16:59:11,Transfer,0.006085,0.00171512
19334513,2024-02-29 16:59:11,Transfer,0.06628328,0.00393832
19334513,2024-02-29 16:59:11,Transfer,0.1726,0.00190632
19334513,2024-02-29 16:59:11,Transfer,0.015177028,0.00198598
19334513,2024-02-29 16:59:11,Transfer,0.359322345,0.00201938
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00918981
19334513,2024-02-29 16:59:11,Withdraw,0.0,0.00929179
19334513,2024-02-29 16:59:11,Execute,0.0,0.00978268
19334513,2024-02-29 16:59:11,Execute,0.15,0.0121049
19334513,2024-02-29 16:59:11,Transfer,0.4,0.00155882
19334513,2024-02-29 16:59:11,Approve,0.0,0.00218154
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00362036
19334513,2024-02-29 16:59:11,Execute,0.364,0.00804979
19334513,2024-02-29 16:59:11,Swap,0.0,0.0218241
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00255472
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00342177
19334513,2024-02-29 16:59:11,Approve,0.0,0.00344856
19334513,2024-02-29 16:59:11,Other,0.0,0.00346838
19334513,2024-02-29 16:59:11,Approve,0.0,0.00350609
19334513,2024-02-29 16:59:11,Approve,0.0,0.00346055
19334513,2024-02-29 16:59:11,Approve,0.0,0.00360467
19334513,2024-02-29 16:59:11,Approve,0.0,0.00343876
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00365507
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00306696
19334513,2024-02-29 16:59:11,Approve,0.0,0.00383315
19334513,2024-02-29 16:59:11,Bid,0.238,0.0039488
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00306827
19334513,2024-02-29 16:59:11,Approve,0.0,0.00412495
19334513,2024-02-29 16:59:11,Other,0.0,0.00422397
19334513,2024-02-29 16:59:11,Approve,0.0,0.00345966
19334513,2024-02-29 16:59:11,Other,0.0,0.0039692
19334513,2024-02-29 16:59:11,Deposit,0.002,0.00577188
19334513,2024-02-29 16:59:11,Swap,0.0,0.00550755
19334513,2024-02-29 16:59:11,Execute,0.45,0.0105058
19334513,2024-02-29 16:59:11,Deposit,0.032073687,0.00704121
19334513,2024-02-29 16:59:11,Deposit,0.7,0.00704121
19334513,2024-02-29 16:59:11,Deposit,0.1,0.00704121
19334513,2024-02-29 16:59:11,Other,0.0,0.00876565
19334513,2024-02-29 16:59:11,Execute,0.06,0.0096184
19334513,2024-02-29 16:59:11,Execute,0.02,0.0097489
19334513,2024-02-29 16:59:11,Other,0.0,0.00995726
19334513,2024-02-29 16:59:11,Execute,1.0,0.01028343
19334513,2024-02-29 16:59:11,Execute,0.0,0.01050326
19334513,2024-02-29 16:59:11,Execute,0.08,0.01140786
19334513,2024-02-29 16:59:11,Execute,0.15,0.01218237
19334513,2024-02-29 16:59:11,Swap,0.0,0.01264488
19334513,2024-02-29 16:59:11,Execute,0.0,0.01309139
19334513,2024-02-29 16:59:11,Execute,0.0,0.0137971
19334513,2024-02-29 16:59:11,Execute,0.0,0.01396203
19334513,2024-02-29 16:59:11,Other,4.394,0.01195268
19334513,2024-02-29 16:59:11,Execute,0.0,0.01784017
19334513,2024-02-29 16:59:11,Other,0.0,0.01257331
19334513,2024-02-29 16:59:11,Transfer,1.0,0.02063975
19334513,2024-02-29 16:59:11,Transfer,0.095529897,0.02064034
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00225516
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00310456
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00310456
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00310546
19334513,2024-02-29 16:59:11,Transfer,0.0,0.0034653
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00390014
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00391562
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00475044
19334513,2024-02-29 16:59:11,Approve,0.0,0.00350331
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00332841
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00351049
19334513,2024-02-29 16:59:11,Execute,0.0,0.01330837
19334513,2024-02-29 16:59:11,Approve,0.0,0.00372372
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00408257
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00393722
19334513,2024-02-29 16:59:11,Approve,0.0,0.00361007
19334513,2024-02-29 16:59:11,Other,0.0,0.00297909
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00481274
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00481365
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00481365
19334513,2024-02-29 16:59:11,Approve,0.0,0.00358952
19334513,2024-02-29 16:59:11,Approve,0.0,0.00364424
19334513,2024-02-29 16:59:11,Other,0.0,0.00829037
19334513,2024-02-29 16:59:11,Transfer,0.37196997,0.00446925
19334513,2024-02-29 16:59:11,Other,0.0,0.00496628
19334513,2024-02-29 16:59:11,Other,0.00752,0.01047997
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00247574
19334513,2024-02-29 16:59:11,Approve,0.0,0.0037387
19334513,2024-02-29 16:59:11,Withdraw,0.0,0.02284946
19334513,2024-02-29 16:59:11,Withdraw,0.0,0.02292537
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00377458
19334513,2024-02-29 16:59:11,Other,0.0,0.02678163
19334513,2024-02-29 16:59:11,Execute,0.1,0.01031083
19334513,2024-02-29 16:59:11,Swap,0.0,0.01190896
19334513,2024-02-29 16:59:11,Swap,0.4,0.01225314
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00402269
19334513,2024-02-29 16:59:11,Execute,0.0,0.01487587
19334513,2024-02-29 16:59:11,Swap,0.05,0.01528794
19334513,2024-02-29 16:59:11,Other,0.0,0.01389472
19334513,2024-02-29 16:59:11,Other,0.5,0.01544435
19334513,2024-02-29 16:59:11,Other,0.3748,0.01397247
19334513,2024-02-29 16:59:11,Other,0.0,0.01682223
19334513,2024-02-29 16:59:11,Other,0.0,0.02323592
19334513,2024-02-29 16:59:11,Transfer,0.0,0.00651099
19334513,2024-02-29 16:59:11,Swap,0.0,0.02163548
19334513,2024-02-29 16:59:11,Other,0.0,0.01534821
19334512,2024-02-29 16:58:59,Transfer,0.090270907,0.00152012
19334512,2024-02-29 16:58:59,Transfer,6.7733e-05,0.00144375
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00401566
19334512,2024-02-29 16:58:59,Other,0.0,0.00317835
19334512,2024-02-29 16:58:59,Other,0.0,0.00625969
19334512,2024-02-29 16:58:59,Transfer,0.002,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0031692
19334512,2024-02-29 16:58:59,Transfer,1.0,0.0189127
19334512,2024-02-29 16:58:59,Transfer,0.0,0.01797519
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0035452
19334512,2024-02-29 16:58:59,Execute,0.0,0.01699335
19334512,2024-02-29 16:58:59,Transfer,0.002402176,0.00144706
19334512,2024-02-29 16:58:59,Other,0.0,0.00700557
19334512,2024-02-29 16:58:59,Approve,0.0,0.00316694
19334512,2024-02-29 16:58:59,Transfer,0.1,0.01889164
19334512,2024-02-29 16:58:59,Approve,0.0,0.00319774
19334512,2024-02-29 16:58:59,Approve,0.0,0.00320812
19334512,2024-02-29 16:58:59,Transfer,1.5,0.00144376
19334512,2024-02-29 16:58:59,Approve,0.0,0.00281259
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00324208
19334512,2024-02-29 16:58:59,Transfer,1.493224652,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.045,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.892046783,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.001,0.00144376
19334512,2024-02-29 16:58:59,Execute,0.585,0.00794472
19334512,2024-02-29 16:58:59,Other,0.0,0.01289375
19334512,2024-02-29 16:58:59,Swap,0.0,0.00723362
19334512,2024-02-29 16:58:59,Swap,0.145282742,0.00708952
19334512,2024-02-29 16:58:59,Other,0.0,0.00767171
19334512,2024-02-29 16:58:59,Transfer,0.06383586,0.00312191
19334512,2024-02-29 16:58:59,Transfer,0.135168114,0.00144376
19334512,2024-02-29 16:58:59,Swap,0.002905654,0.00862191
19334512,2024-02-29 16:58:59,Swap,0.1,0.01249486
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00237307
19334512,2024-02-29 16:58:59,Transfer,0.145282742,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.037257128,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00395125
19334512,2024-02-29 16:58:59,Other,0.30303,0.00601261
19334512,2024-02-29 16:58:59,Transfer,0.002117,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.01,0.00144376
19334512,2024-02-29 16:58:59,Transfer,0.030903332,0.00144376
19334512,2024-02-29 16:58:59,Other,0.0,0.01969906
19334512,2024-02-29 16:58:59,Sell,0.060680762,0.0106115
19334512,2024-02-29 16:58:59,Approve,0.0,0.00319987
19334512,2024-02-29 16:58:59,Transfer,0.018512306,0.00144376
19334512,2024-02-29 16:58:59,Approve,0.0,0.00323287
19334512,2024-02-29 16:58:59,Other,0.036315778,0.01935283
19334512,2024-02-29 16:58:59,Swap,0.014528274,0.01026643
19334512,2024-02-29 16:58:59,Withdraw,0.0,0.0024203
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00148474
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00284004
19334512,2024-02-29 16:58:59,Transfer,0.017089921,0.00144379
19334512,2024-02-29 16:58:59,Swap,0.0,0.01862997
19334512,2024-02-29 16:58:59,Deposit,0.01,0.00737691
19334512,2024-02-29 16:58:59,Execute,0.6,0.00945496
19334512,2024-02-29 16:58:59,Deposit,0.02,0.00652231
19334512,2024-02-29 16:58:59,Execute,0.15,0.01253497
19334512,2024-02-29 16:58:59,Transfer,0.9,0.00144394
19334512,2024-02-29 16:58:59,Approve,0.0,0.00317854
19334512,2024-02-29 16:58:59,Other,0.0,0.00317874
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00310434
19334512,2024-02-29 16:58:59,Transfer,0.032,0.00144394
19334512,2024-02-29 16:58:59,Execute,0.3,0.00964639
19334512,2024-02-29 16:58:59,Transfer,3.9938,0.00144394
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00284437
19334512,2024-02-29 16:58:59,Execute,0.0,0.01224715
19334512,2024-02-29 16:58:59,Transfer,0.436,0.00144394
19334512,2024-02-29 16:58:59,Transfer,1.05,0.00144394
19334512,2024-02-29 16:58:59,Transfer,0.018013542,0.00144394
19334512,2024-02-29 16:58:59,Transfer,0.19,0.00144394
19334512,2024-02-29 16:58:59,Swap,0.0,0.01699986
19334512,2024-02-29 16:58:59,Transfer,1.0,0.00144394
19334512,2024-02-29 16:58:59,Execute,0.0,0.01057918
19334512,2024-02-29 16:58:59,Execute,0.158385116,0.01510424
19334512,2024-02-29 16:58:59,Withdraw,0.0,0.00277616
19334512,2024-02-29 16:58:59,Transfer,0.037436328,0.00144394
19334512,2024-02-29 16:58:59,Other,0.0,0.00259525
19334512,2024-02-29 16:58:59,Swap,0.0,0.00217829
19334512,2024-02-29 16:58:59,Execute,0.16,0.00985597
19334512,2024-02-29 16:58:59,Transfer,0.15,0.00144394
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00204992
19334512,2024-02-29 16:58:59,Transfer,0.015,0.00144394
19334512,2024-02-29 16:58:59,Other,0.0,0.00318954
19334512,2024-02-29 16:58:59,Transfer,0.061,0.00144532
19334512,2024-02-29 16:58:59,Transfer,0.101,0.00144394
19334512,2024-02-29 16:58:59,Execute,0.09,0.00786669
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00434538
19334512,2024-02-29 16:58:59,Transfer,0.043587925,0.00144394
19334512,2024-02-29 16:58:59,Approve,0.0,0.00317876
19334512,2024-02-29 16:58:59,Execute,0.116,0.01392982
19334512,2024-02-29 16:58:59,Transfer,0.014533434,0.00144395
19334512,2024-02-29 16:58:59,Approve,0.0,0.00448987
19334512,2024-02-29 16:58:59,Execute,0.28,0.01385796
19334512,2024-02-29 16:58:59,Transfer,0.14,0.00607856
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00434623
19334512,2024-02-29 16:58:59,Swap,0.0,0.01739071
19334512,2024-02-29 16:58:59,Execute,0.0,0.00828867
19334512,2024-02-29 16:58:59,Other,1.9,0.00387095
19334512,2024-02-29 16:58:59,Transfer,0.1,0.01890512
19334512,2024-02-29 16:58:59,Execute,0.0,0.00867225
19334512,2024-02-29 16:58:59,Other,0.0,0.00626646
19334512,2024-02-29 16:58:59,Transfer,5.7,0.00144532
19334512,2024-02-29 16:58:59,Execute,0.0,0.00905264
19334512,2024-02-29 16:58:59,Transfer,1.1,0.00144532
19334512,2024-02-29 16:58:59,Execute,0.0,0.01166649
19334512,2024-02-29 16:58:59,Execute,0.0,0.0092289
19334512,2024-02-29 16:58:59,Transfer,0.002905861,0.00144532
19334512,2024-02-29 16:58:59,Transfer,0.1,0.00144532
19334512,2024-02-29 16:58:59,Transfer,0.018,0.00144532
19334512,2024-02-29 16:58:59,Execute,0.04,0.01276452
19334512,2024-02-29 16:58:59,Approve,0.0,0.00316458
19334512,2024-02-29 16:58:59,Approve,0.0,0.0033215
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00145936
19334512,2024-02-29 16:58:59,Transfer,3.45,0.00144532
19334512,2024-02-29 16:58:59,Approve,0.0,0.00333809
19334512,2024-02-29 16:58:59,Transfer,0.06,0.00144532
19334512,2024-02-29 16:58:59,Approve,0.0,0.00318309
19334512,2024-02-29 16:58:59,Other,0.0,0.02863981
19334512,2024-02-29 16:58:59,Transfer,0.168,0.00144532
19334512,2024-02-29 16:58:59,Execute,0.0,0.01416608
19334512,2024-02-29 16:58:59,Execute,0.0,0.01688635
19334512,2024-02-29 16:58:59,Transfer,0.01,0.00144537
19334512,2024-02-29 16:58:59,Other,0.0,0.00768273
19334512,2024-02-29 16:58:59,Approve,0.0,0.00382061
19334512,2024-02-29 16:58:59,Approve,0.0,0.0033415
19334512,2024-02-29 16:58:59,Transfer,0.015,0.00144537
19334512,2024-02-29 16:58:59,Execute,0.0,0.01747324
19334512,2024-02-29 16:58:59,Swap,1.0,0.01119734
19334512,2024-02-29 16:58:59,Withdraw,0.0,0.00209263
19334512,2024-02-29 16:58:59,Other,0.158950001,0.01006933
19334512,2024-02-29 16:58:59,Other,0.0,0.01740172
19334512,2024-02-29 16:58:59,Approve,0.0,0.00319196
19334512,2024-02-29 16:58:59,Transfer,0.0987,0.00144563
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00284412
19334512,2024-02-29 16:58:59,Transfer,0.00516,0.00144584
19334512,2024-02-29 16:58:59,Transfer,0.01032,0.00144584
19334512,2024-02-29 16:58:59,Other,0.0,0.00386303
19334512,2024-02-29 16:58:59,Other,0.0,0.0076844
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00304977
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00220691
19334512,2024-02-29 16:58:59,Transfer,0.06,0.01891885
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0038726
19334512,2024-02-29 16:58:59,Withdraw,0.0,0.00209248
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00239445
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00435668
19334512,2024-02-29 16:58:59,Transfer,0.000867,0.00144744
19334512,2024-02-29 16:58:59,Transfer,0.000867,0.001449
19334512,2024-02-29 16:58:59,Other,0.0,0.00714887
19334512,2024-02-29 16:58:59,Approve,0.0,0.00385947
19334512,2024-02-29 16:58:59,Other,0.0,0.00647105
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00242729
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00438567
19334512,2024-02-29 16:58:59,Transfer,0.17,0.00145739
19334512,2024-02-29 16:58:59,Transfer,0.083329105,0.00145844
19334512,2024-02-29 16:58:59,Transfer,0.426947216,0.00146474
19334512,2024-02-29 16:58:59,Transfer,0.1322,0.00146474
19334512,2024-02-29 16:58:59,Transfer,0.012050268,0.00146474
19334512,2024-02-29 16:58:59,Transfer,0.0075,0.00146474
19334512,2024-02-29 16:58:59,Transfer,1.0,0.01916616
19334512,2024-02-29 16:58:59,Transfer,2.913036704,0.00146474
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00434346
19334512,2024-02-29 16:58:59,Transfer,0.012652132,0.00146474
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00357845
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00440798
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0028151
19334512,2024-02-29 16:58:59,Other,0.0,0.02444267
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00442245
19334512,2024-02-29 16:58:59,Transfer,0.091717688,0.00147
19334512,2024-02-29 16:58:59,Other,0.0,0.00769812
19334512,2024-02-29 16:58:59,Transfer,0.116248655,0.00147524
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0032622
19334512,2024-02-29 16:58:59,Transfer,0.2830018,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329871
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329701
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329786
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329786
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329701
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00329786
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00447203
19334512,2024-02-29 16:58:59,Transfer,0.044435241,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00266967
19334512,2024-02-29 16:58:59,Transfer,0.057,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.013514251,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00246259
19334512,2024-02-29 16:58:59,Transfer,0.027,0.00148574
19334512,2024-02-29 16:58:59,Transfer,5.99392592,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.7959,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00447203
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0032622
19334512,2024-02-29 16:58:59,Transfer,2.7898,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.027,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.027,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.057,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.38594356,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.017212,0.00148574
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00246627
19334512,2024-02-29 16:58:59,Transfer,0.072,0.00148574
19334512,2024-02-29 16:58:59,Transfer,2.000638974,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.308474494,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.360479715,0.00148663
19334512,2024-02-29 16:58:59,Transfer,1.076775991,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.510955041,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.300213364,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.310906316,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.298675524,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.29861574,0.00148663
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00212864
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00265109
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00292435
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0029252
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0029252
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00261208
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00285802
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00265442
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00449766
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0032809
19334512,2024-02-29 16:58:59,Deposit,0.06,0.00539731
19334512,2024-02-29 16:58:59,Execute,0.06,0.01320679
19334512,2024-02-29 16:58:59,Approve,0.0,0.00334426
19334512,2024-02-29 16:58:59,Transfer,0.250814611,0.001512
19334512,2024-02-29 16:58:59,Transfer,0.004678553,0.0015224
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00301468
19334512,2024-02-29 16:58:59,Transfer,0.17042062,0.001533
19334512,2024-02-29 16:58:59,Transfer,0.02167978,0.00157233
19334512,2024-02-29 16:58:59,Transfer,0.09168591,0.00157233
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00258289
19334512,2024-02-29 16:58:59,Transfer,0.005772161,0.0016162
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00479076
19334512,2024-02-29 16:58:59,Transfer,0.066555456,0.00161621
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00354866
19334512,2024-02-29 16:58:59,Transfer,0.192310804,0.00161621
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0026779
19334512,2024-02-29 16:58:59,Other,7.7e-17,0.02708153
19334512,2024-02-29 16:58:59,Transfer,0.072025764,0.00167595
19334512,2024-02-29 16:58:59,Other,0.0,0.01417274
19334512,2024-02-29 16:58:59,Other,0.0,0.01011081
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00393867
19334512,2024-02-29 16:58:59,Execute,0.0,0.00638539
19334512,2024-02-29 16:58:59,Other,0.0,0.00935727
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00297121
19334512,2024-02-29 16:58:59,Transfer,0.18,0.00181621
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0053896
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00320558
19334512,2024-02-29 16:58:59,Other,1.5,0.00375532
19334512,2024-02-29 16:58:59,Transfer,0.297081804,0.00183915
19334512,2024-02-29 16:58:59,Transfer,0.001948735,0.00185594
19334512,2024-02-29 16:58:59,Transfer,0.24,0.02473128
19334512,2024-02-29 16:58:59,Transfer,0.0,0.0044058
19334512,2024-02-29 16:58:59,Other,0.0,0.01014749
19334512,2024-02-29 16:58:59,Other,0.0,0.02106257
19334512,2024-02-29 16:58:59,Other,0.0,0.00961835
19334512,2024-02-29 16:58:59,Swap,0.25,0.02550986
19334512,2024-02-29 16:58:59,Transfer,0.0,0.01052603
19334512,2024-02-29 16:58:59,Transfer,0.020527948,0.00293835
19334512,2024-02-29 16:58:59,Transfer,0.0,0.00728887
19334512,2024-02-29 16:58:59,Transfer,0.566155413,0.00304458
19334512,2024-02-29 16:58:59,Transfer,2.5,0.00315
19334512,2024-02-29 16:58:59,Other,0.0,0.03330789
19334511,2024-02-29 16:58:47,Transfer,0.103137744,0.00154679
19334511,2024-02-29 16:58:47,Other,0.0,0.00906495
19334511,2024-02-29 16:58:47,Transfer,0.003159871,0.00146958
19334511,2024-02-29 16:58:47,Transfer,0.87,0.00146966
19334511,2024-02-29 16:58:47,Transfer,0.015,0.01794817
19334511,2024-02-29 16:58:47,Other,0.0,0.00322774
19334511,2024-02-29 16:58:47,Swap,0.076,0.01366851
19334511,2024-02-29 16:58:47,Transfer,0.02326,0.00147065
19334511,2024-02-29 16:58:47,Approve,0.0,0.00325765
19334511,2024-02-29 16:58:47,Approve,0.0,0.00328521
19334511,2024-02-29 16:58:47,Other,0.0,0.00827427
19334511,2024-02-29 16:58:47,Transfer,5.0,0.0014707
19334511,2024-02-29 16:58:47,Transfer,0.020091344,0.0014707
19334511,2024-02-29 16:58:47,Transfer,0.55,0.0014707
19334511,2024-02-29 16:58:47,Approve,0.0,0.00208448
19334511,2024-02-29 16:58:47,Transfer,0.0075,0.0014707
19334511,2024-02-29 16:58:47,Other,0.0,0.00775539
19334509,2024-02-29 16:58:23,Approve,0.0,0.00422889
19334509,2024-02-29 16:58:23,Transfer,0.0,0.0015902
19334509,2024-02-29 16:58:23,Approve,0.0,0.00420799
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00349066
19334509,2024-02-29 16:58:23,Bid,0.18,0.00277582
19334509,2024-02-29 16:58:23,Transfer,4e-05,0.0015902
19334509,2024-02-29 16:58:23,Other,0.0,0.01145261
19334509,2024-02-29 16:58:23,Transfer,0.023621621,0.0015902
19334509,2024-02-29 16:58:23,Other,0.118,0.02301283
19334509,2024-02-29 16:58:23,Approve,0.0,0.0035136
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00371306
19334509,2024-02-29 16:58:23,Transfer,0.03677199,0.0015902
19334509,2024-02-29 16:58:23,Execute,0.0,0.01416505
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00358834
19334509,2024-02-29 16:58:23,Transfer,0.00053465,0.0015902
