Txn Hash,Method,Block,Timestamp,From,To,Value,Txn Fee
0x4b3729fe137374576146fddb0541d5166512eb77962d9a95615d8dbae0ed2300,Other,19334513,2024-02-29 16:59:11,0x1D509666...0F28702E3,Safe: Multi Send Call Only 1.3.0,0.0,0.00876565
0xcd9232c213f8a8a2acbeae52cd5c0a3062aa2a908f9d4bb24b8df40dfaf4fd2d,Execute,19334513,2024-02-29 16:59:11,0x56882AF4...7303d480C,Uniswap: Universal Router,0.06,0.0096184
0x8395d2d6dc86194bc377d494be426632a0b8a443d742a37462cdd804d8773b62,Execute,19334513,2024-02-29 16:59:11,0x6D565Ade...CB94328Ba,Uniswap: Universal Router,0.02,0.0097489
0x57608d2fd690becb9257e2e0ac20a3131a7d036745f6bb9c1c62e870c35f4bd3,Other,19334513,2024-02-29 16:59:11,0x1E9eb027...944848D9A,0xc9A2Fc75...905795110,0.0,0.00995726
0x87ed964650dc7fe7f7adcd876c818080fc3ce593cfd3cc83592c53add5b0124e,Execute,19334513,2024-02-29 16:59:11,0xb9a4757A...335535bB7,Uniswap: Universal Router,1.0,0.01028343
0x37811cf2d2666c2a313e033d90ac458bc859616d8d63581bff619b1ed91f1db2,Execute,19334513,2024-02-29 16:59:11,masi.eth,Uniswap: Universal Router,0.0,0.01050326
0x23fb4dac9f5d2be886bddde4b9f3fa40dcf0f913550a5ac9a8d94fc2b9b1e259,Execute,19334513,2024-02-29 16:59:11,0x1b74605e...8AA6FA8f5,Uniswap: Universal Router,0.08,0.01140786
0xa7c12dcb2ad9594243eac4003cc51c9d9c1805c1f6ebfe1d9ee0347aa8b3d442,Execute,19334513,2024-02-29 16:59:11,0x1Fc35906...75F692837,Uniswap: Universal Router,0.15,0.01218237
0x4a009971a0ff57d7ad7d243b389eb4978502e138c633e0287c557400beb70efe,Other,19334513,2024-02-29 16:59:11,0xc59104A1...2ebef35C0,Metamask: Swap Router,0.0,0.01264488
0x1582b7158ad9a2bd1a4db693283a2f12efcbffb18605249129776945572ca2c8,Execute,19334513,2024-02-29 16:59:11,0x51835e1C...2A33fE250,Uniswap: Universal Router,0.0,0.01309139
0x6a3448132f4891cb7734d9619f0c8fe53b8017d6603a0ecb8f3b4f91ef4fc6df,Execute,19334513,2024-02-29 16:59:11,0xc4d6a4C6...5Aa4D337F,Uniswap: Universal Router,0.0,0.0137971
0x9ae16cae93815698a4f6dc935919162c9e4f6cbb51e5de9b1d14d2034f5b5931,Execute,19334513,2024-02-29 16:59:11,0xcd245e90...3Db24eD88,Uniswap: Universal Router,0.0,0.01396203
0x8669f7b6600e98d22514788f9e81993980034c836f2a085713409f8f6979400c,Other,19334513,2024-02-29 16:59:11,0xD6544ebC...27191BC7E,Blur.io: Marketplace 3,4.394,0.01195268
0xfa497562c186bebba878c3281d49e24f75472e56ddabb668027c1749076ae77f,Execute,19334513,2024-02-29 16:59:11,0x1f3b156C...a632caEA6,PulseChain: Foreign AMB Proxy,0.0,0.01784017
0x06a3eb7d37b27e14fd26064be00571f9c05ae8ef995417684c91a539fdc5e18c,Other,19334513,2024-02-29 16:59:11,0xF8ba85D1...8c4A6eD8C,0x7321aC26...2EBF8e3da,0.0,0.01257331
0xe4505d57f7f40639551783f2c89fddcb8c5534c8e5707b2e588ee4139d639fdd,Transfer,19334513,2024-02-29 16:59:11,0x44e4020E...2C50fee19,0x69740216...71dbfc524,1.0,0.02063975
0xe392da95122a5f6a5e5e3384f5015bea7dc91276f35314dff1eb33020e537cfd,Transfer,19334513,2024-02-29 16:59:11,0x30fFF66D...56B3Bb1ac,0x69740216...71dbfc524,0.095529897,0.02064034
0x3b852fc77039583406f1ddb71b897a8c9487e7f5cad3b3faceffd294c614cf31,Transfer,19334513,2024-02-29 16:59:11,0x7752005d...219627B10,Shiba Inu: SHIB Token,0.0,0.00225516
0x290646dbb41bf33391f8ba031de5a8099afae511a6ab7f17edb08540cdff9317,Transfer,19334513,2024-02-29 16:59:11,0x7cE2ac5a...68De03c04,Tether: USDT Stablecoin,0.0,0.00310456
0x7cd4da68fd03ed34e1fe3f533ee5530e673493b26e9fa433fe8fa40cc767d325,Transfer,19334513,2024-02-29 16:59:11,0x6B777158...93064CfE2,Tether: USDT Stablecoin,0.0,0.00310456
0x3b1cbf74f9cadb8ba9b97a6f89e62abc314cf9bac71f0318f096d4a4df1522a2,Transfer,19334513,2024-02-29 16:59:11,0xf7dE4A2d...5A8a7301E,Tether: USDT Stablecoin,0.0,0.00310546
0xb52fd75eac289288914125c4d6081988dcf17c282e908fb75e8b7a50585c0b1a,Transfer,19334513,2024-02-29 16:59:11,0x17F1a51d...d4718b986,Tether: USDT Stablecoin,0.0,0.0034653
0xca277f77cdc26953452e8dcda04665d288c1b0fc9e4505e3ef81d6feb8f973dd,Transfer,19334513,2024-02-29 16:59:11,Robinhood 3,Shiba Inu: SHIB Token,0.0,0.00390014
0x7310c451d44fd6847b7dbb44132e4b532ccbaa86d248ec6f909d7514b45eb8ab,Transfer,19334513,2024-02-29 16:59:11,Uphold 2,Chainlink: LINK Token,0.0,0.00391562
0x67a3f616c038e643cebb14fae7c682b397a922ce0088927593a8d9fbd6508f60,Transfer,19334513,2024-02-29 16:59:11,0xC4410BD0...8894055fF,Tether: USDT Stablecoin,0.0,0.00475044
0x6a7c0992fcf0455f703c7614fd98e071f79a4b63a6c6b0ab18796e3a862e6977,Approve,19334513,2024-02-29 16:59:11,0x8cd8E063...649D6f903,0xA0Ef786B...aC800ff86,0.0,0.00350331
0x55341b642a3b5f9fdc3ea148f6b4dd86f59c57e15d772f13e4bdf3487bae2130,Transfer,19334513,2024-02-29 16:59:11,Kraken 7,Tether: USDT Stablecoin,0.0,0.00332841
0xba60dd6bb4de5938119a6f78ad566206fa4183827e245a1fc13bf28d22979807,Transfer,19334513,2024-02-29 16:59:11,0xbd0fCcdC...7C77A5BEC,Tether: USDT Stablecoin,0.0,0.00351049
0xa8386fd0bc72d828e03aeecce23862ce38a89817489d39b7528bd6f41c465d79,Execute,19334513,2024-02-29 16:59:11,0x8FD77E10...E0DDEAa55,Uniswap: Universal Router,0.0,0.01330837
0xa65eab11743a55f73b45536b92956bfb15b96d58bdc535352927c8bce4590780,Approve,19334513,2024-02-29 16:59:11,0x1F65971F...7b5180dD1,Tether: USDT Stablecoin,0.0,0.00372372
0x87bc4ad44c433c9e94917a04fb5cafa3f894909264df73c14b210c2ae4eb322e,Transfer,19334513,2024-02-29 16:59:11,Bybit: Hot Wallet,The Root Network: ROOT Token,0.0,0.00408257
0x302db51615ad2554abceaeecc072433888c5eb91e3718f4e2a4c5fdc5e021d35,Transfer,19334513,2024-02-29 16:59:11,0xa03400E0...419517687,Galxe: GAL Token,0.0,0.00393722
0x0606a4eb2a683b7d738dbfa22e1eca7c3d2082c92ac7e70d1c074296ccace322,Approve,19334513,2024-02-29 16:59:11,0x5Cb86EA7...49f5b34d4,0x50a69cEA...0B33Bf5e3,0.0,0.00361007
0xd1a66a376e72edb41c395bd477384313fc6a2e7d6bd1c41c7c8413cdf12a46fc,Other,19334513,2024-02-29 16:59:11,0xa8e4b4c4...6718F285e,MEV Bot: 0x000...2D4,0.0,0.00297909
0xef5828510e7088e3d2f29038f0b81374511bcb33e79b5dc81ea7fee9b303a13c,Transfer,19334513,2024-02-29 16:59:11,Binance 17,Tether: USDT Stablecoin,0.0,0.00481274
0xc8de57607b5dd98928a6297adc89df4b2dd261bdf435f719a54e811fadaba3a5,Transfer,19334513,2024-02-29 16:59:11,Binance US 3,Tether: USDT Stablecoin,0.0,0.00481365
0x202817de51799080be6fb266b58890267fc525d3578b0e7b66c1052a75dec51c,Transfer,19334513,2024-02-29 16:59:11,Binance 16,Tether: USDT Stablecoin,0.0,0.00481365
0xb4377370f408c03aaca53e19d108a30fb52301ab887a83c19943b45e3a0d5ac0,Approve,19334513,2024-02-29 16:59:11,0x538Fb89C...Ede1Ee13e,Pepe: PEPE Token,0.0,0.00358952
0xa5fe7184ad50a1b2630301d6d3471e687255be68b3950dd3b84969c86c3dd22b,Approve,19334513,2024-02-29 16:59:11,0xdEa5348C...bC3cc1065,0x0A41044b...b897C26d0,0.0,0.00364424
0x2ae56e4c48e53dbc7d5b770bcad36500e7edb5a84e692f09d7115ed537673df6,Other,19334513,2024-02-29 16:59:11,0xdDB3cC4D...C40aA023A,0x46950Ba8...3E1fd7D37,0.0,0.00829037
0x972916fa18079a81a9e577504e8604d92ede2101fc4a85bc01157ca9d615c9ce,Transfer,19334513,2024-02-29 16:59:11,Rhino.fi,Rhino.fi: Transfer Proxy,0.37196997,0.00446925
0x9a393108bc4a9454942407f7e809af5ce924f3298c8dc969e9013b32e45c0899,Other,19334513,2024-02-29 16:59:11,0xc5d4ec93...D3cBB7E8E,0x99B1817a...9EFf55317,0.0,0.00496628
0x826a79106152eb6ba81df00d3ba9c790f55476364b319da30923204b8d6658d0,Other,19334513,2024-02-29 16:59:11,0x71aA0ba5...f32490818,Rainbow: Router,0.00752,0.01047997
0x0253906cfe04b033f6cbc298f208e8d5e3913c0ef93dc9087b2e05ce062675df,Transfer,19334513,2024-02-29 16:59:11,0xd16EB39a...b19a3dB59,Acria Network: ACRIA Token,0.0,0.00247574
0xfc253d5f4720c15b53ef1b233b7a4e05bee4eaffd6e73c38367800caee7d1ea8,Approve,19334513,2024-02-29 16:59:11,0x4cF44473...2D5DC0ddf,0x0A41044b...b897C26d0,0.0,0.0037387
0x25e39e9e76f8455abef154c3ced57b61c7cb797682093b7f7b6f2e53b3d72a1a,Other,19334513,2024-02-29 16:59:11,0xC8D03F43...3DF3d4BA6,Base: Base Portal,0.0,0.02284946
0x4735d4ebd544518cd2f7ebeaeebb1d35c0b4d6889847e85a9028906b388a187c,Other,19334513,2024-02-29 16:59:11,0x8c0795c1...08ed556cB,Base: Base Portal,0.0,0.02292537
0x872cec2bd6f889546184b4e6af58f3d4b3d4a1588e0436e2a959cecee497658c,Transfer,19334513,2024-02-29 16:59:11,0x024E8630...2BfFe365e,Ordiswap: ORDS Token,0.0,0.00377458
0xc14640459c6e58c7e710dae7e9368cc9a54fef0308596cf88e9e30ce8670ff8e,Other,19334513,2024-02-29 16:59:11,Coinbase: Deposit,Coinbase 10,0.0,0.02678163
0x14e2c87aa826a42ed6640599fe008699145338f0d31223bfd7b0e8da38396241,Execute,19334513,2024-02-29 16:59:11,0xa46d965E...353b6de71,Uniswap: Universal Router,0.1,0.01031083
0xcb6e0c6ebf20dd723553e91fb07e6a4bcfcd349e9edc10dcc0a7b61a76f95127,Other,19334513,2024-02-29 16:59:11,0x8Aa8cA0c...6DB0D52f8,Maestro: Router 2,0.0,0.01190896
0x15df86fb84fb1e3e02e46e3fb43cc5f63b4d1c3a4f823d15932d0bd2ee5a8969,Other,19334513,2024-02-29 16:59:11,0x17da70E7...581fF29FA,Maestro: Router 2,0.4,0.01225314
0x703425853e18f49c852e89d5c1b04352961daf68dd36904616b6f839ca622463,Transfer,19334513,2024-02-29 16:59:11,0xc7a45f90...53A4eDA80,Shiba Inu: SHIB Token,0.0,0.00402269
0xf4460b9a3269b57bb1a35e9b72b9cc8115c0315f153ab82e80fe82fd86d50576,Execute,19334513,2024-02-29 16:59:11,0xa10435d1...2eE7E91B2,Uniswap: Universal Router,0.0,0.01487587
0x7d53b618d05bde3043128fbbcbada04767392fc12fe0be725477d66b36c14350,Other,19334513,2024-02-29 16:59:11,0x933241D4...53Ea0D527,Maestro: Router 2,0.05,0.01528794
0x1f001bfa2196ee147f02f90b218a2a1e572c6d8f169efd7ffea67cf8ac5f2f5f,Other,19334513,2024-02-29 16:59:11,0x413e7250...eA3fbc400,0x1C026C25...23eA62D4e,0.0,0.01389472
0x3d6c20550aeb6bf295042f8c1a8297fc3bce231279085ffb6084fab252db8ba8,Other,19334513,2024-02-29 16:59:11,0xb10c93b0...E1B06940c,0x5c9321e9...32163a85A,0.5,0.01544435
0x23869d174d0e2def63b0d6d5fc63e2e39635485a0b37d308466fbfc8266ee0e7,Other,19334513,2024-02-29 16:59:11,0x0BCF03bC...6483a1aae,0x5c9321e9...32163a85A,0.3748,0.01397247
0x109835362ba718ce77cde4576dba62b5d6a3024a8563c1a4fda951196a7e989d,Other,19334513,2024-02-29 16:59:11,Layer Zero: Executor,Layer Zero: Relayer V2,0.0,0.01682223
0xdbfc6ee043d39878bf7a1d9d068173d5f979ab1273302b73b84d5dce7f712a6d,Other,19334513,2024-02-29 16:59:11,0xe75eD6F4...Dc9b46B0D,0x00000000...4fd120E49,0.0,0.02323592
0xc0a730e35d3a55d47b2d63efe43d7f7ea3c0b823e21672e2cb9077b3a43bea3c,Transfer,19334513,2024-02-29 16:59:11,0xcd264888...2aaFbafe6,Tether: USDT Stablecoin,0.0,0.00651099
0xf05d02bcf4c20d4c53cc91e666eb3d3c95bfd2b2ece0e4e14618f9e07a2e2af6,Other,19334513,2024-02-29 16:59:11,0x550433e2...B466a33E2,0xc9557A2d...D9fAf8144,0.0,0.02163548
0x7ada369ab8d2a0fea7c4776d08af47dd320e1b96597225ae185b659447a9dd7d,Other,19334513,2024-02-29 16:59:11,0xA503923d...cd3B4fD16,MEV Bot: 0x000...f56,0.0,0.01534821
0x05e2630e1988decdb15d0e674941572f0f0a15d278142addb457deda0b8387bc,Transfer,19334512,2024-02-29 16:58:59,rsync-builder.eth,Lido: Execution Layer Rewards Vault,0.090270907,0.00152012
0x1c09e07402be8932182820b37b37abe1c4df93f81e06183a6820526e9068eecf,Transfer,19334512,2024-02-29 16:58:59,0x6B1AF40D...cB8EC89d3,0xAB088d72...222078DC6,6.7733e-05,0.00144375
0x27a39a1363055b9e7c8eafc8b5d0f06762f97f6f12eb388dec86724acb5056f3,Transfer,19334512,2024-02-29 16:58:59,0x4ff02f54...7B64d0626,Tether: USDT Stablecoin,0.0,0.00401566
0xedac59b6cf75ba0a223972407d75a721075a0f4b0fc077bb64edb7c86acd70a5,Other,19334512,2024-02-29 16:58:59,iamdurov.eth,0xa28d6A8E...0B817E66a,0.0,0.00317835
0xae74795481153f389bafcadafa73211d4d64f911cc896ffb7a5906ac37aeb7de,Other,19334512,2024-02-29 16:58:59,0xd7380ef3...13Ab01b3D,0x16b68E1C...5c3B42093,0.0,0.00625969
0x661018883cb65bab6e057b2ebdfaa0ed753d0544823ff92066377b3f813e5267,Transfer,19334512,2024-02-29 16:58:59,0x3E5b0f3e...5770b60dD,0x358dbF9D...a0F8D7394,0.002,0.00144376
0x2209f867d94d6edfe0d82877f53bb5e15fb81f07fafe01d7e7f4fefa0fbd1ab3,Transfer,19334512,2024-02-29 16:58:59,0x742dD700...Ad43d3362,Tether: USDT Stablecoin,0.0,0.0031692
0xa0811dd43c35c4451e6acde221c00ba6509d96c4c2ec56a42eb4c018b732e6f9,Transfer,19334512,2024-02-29 16:58:59,0xA0B04470...8B2859e76,0x69740216...71dbfc524,1.0,0.0189127
0x8759b438d67795a656b0c7616404c1d30e3a77f45f99e574ef6ce9bc7d93104a,Transfer,19334512,2024-02-29 16:58:59,0xA0B04470...8B2859e76,0x69740216...71dbfc524,0.0,0.01797519
0xe5a1776f710e9115eabce95c6ccc57d5776c636b7d452f2f89e96fdab0920618,Transfer,19334512,2024-02-29 16:58:59,0xFBeCC40f...1dB51E274,Big Time: BIGTIME Token,0.0,0.0035452
0x7d1da0a9d7157e3b27955eaa93f634ff733378518f2717c5c7a38f47d778da9f,Execute,19334512,2024-02-29 16:58:59,0x3C1143e9...b718978B9,Uniswap: Universal Router,0.0,0.01699335
0x913e268a1859828e341a5f14f6e8f911b632559015ca92db3b73b13b403a7208,Transfer,19334512,2024-02-29 16:58:59,zietbtc.eth,0xf70da978...8dfA3dbEF,0.002402176,0.00144706
0xafa424d86878240f6e54e27ab712b21e565cbfca624c7af772a6b4c8866033d0,Other,19334512,2024-02-29 16:58:59,0xd31913f5...24c313840,0x83A215e7...fbe6bB5F4,0.0,0.00700557
0xbcdcb820bcddc9fa74a44a73c41d6a9f49618c41aa5a391e778ba061483c5d30,Approve,19334512,2024-02-29 16:58:59,0x0EB9281B...a52C7d4fB,Wrapped Ether,0.0,0.00316694
0x99010540fc337ce5634046c2e8ce2beb0b8d07d31fa5525e755d3c8dcdcac4c6,Transfer,19334512,2024-02-29 16:58:59,0xC7c32e90...3cd278661,0x69740216...71dbfc524,0.1,0.01889164
0x79eb43752e989ad4f4fd0a832a018fbca772fe75265ef4ace6180cc5e0a4bad9,Approve,19334512,2024-02-29 16:58:59,0x497831f4...7Ac658A17,0x898BAD27...1871410B1,0.0,0.00319774
0xf7cca4f7216cb24df9c0585294655e7a75d12917e0ff89d5d1523979ed629574,Approve,19334512,2024-02-29 16:58:59,0xD4b216B6...f2428c56F,DeepSouth AI: SOUTH Token,0.0,0.00320812
0x05e8b1b997098d4f1b4853b359578550237d41117e09bad886c5c9814e6c35ee,Transfer,19334512,2024-02-29 16:58:59,0x814B438d...fce87608f,0xe26B3C70...dE03B3fF7,1.5,0.00144376
0xb2a40a7b37c406ba058194c405a9a969aa1187dce9d69ba21ee5d628e868c620,Approve,19334512,2024-02-29 16:58:59,0x6d9564d4...011Fd96E2,AAG: AAG Token,0.0,0.00281259
0x4fbdcd5815e52f0c1a510ceb318af4978fc54063252d5c0063f09fc2b3f99228,Transfer,19334512,2024-02-29 16:58:59,0x40b4AbA7...60229C23E,Quant: QNT Token,0.0,0.00324208
0x9a9362827ba52dca1165d66430e1933172ddf8d073a831f2561e0d1e0fa91a24,Transfer,19334512,2024-02-29 16:58:59,0xE595f68d...9Ef4fcc70,0x9A76cB13...8aAe9f708,1.493224652,0.00144376
0xb2376c9fc77a930b1cebc37ecafc33491bf2981ceec52a860689675c69e8ad53,Transfer,19334512,2024-02-29 16:58:59,0xED2E2241...50b84952D,0x3a6CDF18...0aFcad250,0.045,0.00144376
0xae2b1920dfed103991c1ff84e930b2cc5f77f7d68900fc50d39948525f0693d7,Transfer,19334512,2024-02-29 16:58:59,0xff535879...bdb991B61,0xfeD45568...B58847FfA,0.892046783,0.00144376
0xf71ebd94e997e5e7ed1819ea7cb6c44d60928ad4d772e7cd4b8ea6b385ace763,Transfer,19334512,2024-02-29 16:58:59,0xdfEF5722...c7a1fA38A,0x7962b519...C243bB530,0.001,0.00144376
0xdd1041f0f19760381fc9d380aa131c346289b1151a751f32cabaaa94280fbfe7,Execute,19334512,2024-02-29 16:58:59,0x2D4F2dD6...eED527370,Uniswap: Universal Router,0.585,0.00794472
0x98e490b0bbaabf338d81a58fd09d292bb24cd62b3e9e1352eae1eba50fa0156c,Other,19334512,2024-02-29 16:58:59,Celer Network: Relay Executor 2,Celer Network: cBridge V2,0.0,0.01289375
0x7645964714cfd920c404d67149650b724518efc4e4790e557f31ca602d93f82b,Sell,19334512,2024-02-29 16:58:59,0xCDd3D53C...eb9dC2A30,0x: Exchange Proxy,0.0,0.00723362
0x88b216235f3063fdf306f1848db93446ea367d83118262c499d169edefcbad26,Sell,19334512,2024-02-29 16:58:59,0x65B29782...8dFC6ABa6,0x: Exchange Proxy,0.145282742,0.00708952
0x2f6e0801b23c67a26a6e1ff015bd2e6775077eb92705e297c08f4d8af482fc18,Other,19334512,2024-02-29 16:58:59,nicholaspacheco.eth,0x16b68E1C...5c3B42093,0.0,0.00767171
0x6b5bbe75ad337fbb398592f457e7c23c6577ca4b794d528ba1c738abe03aab65,Transfer,19334512,2024-02-29 16:58:59,0xe7e148a2...5c9529d4c,0xB4Fae495...7eeFDf90B,0.06383586,0.00312191
0xbfc1c7182f7221db6cd055bbef3e2a6bd63ba0ca2533681fd312b3e75085871b,Transfer,19334512,2024-02-29 16:58:59,0xE2aB52C3...4E3390bbF,0x9EE298F4...76A00cD80,0.135168114,0.00144376
0x2e6eb8162f643364dc84e17943f00e787e12c43f1887ecd56d90a71519be7753,Sell,19334512,2024-02-29 16:58:59,0xb8E603B5...2072536Bf,0x: Exchange Proxy,0.002905654,0.00862191
0x24548fdbd82983ca613e6af15d3b8be77865518d5bf641513548696f9f6fc56d,Other,19334512,2024-02-29 16:58:59,0xF9F5bdEb...6BB65d467,0xaECCD165...f1ce7370e,0.1,0.01249486
0xe07bc05fe3c9a4b7871cf440399e341d873f95e687d8a85d6e296dcf6471a8de,Transfer,19334512,2024-02-29 16:58:59,Transak: Wallet 1,HEX.com: HEX Token,0.0,0.00237307
0x9da6e0b6b2c47b3bd2eda486bb8e312daf660299a54d83c02932d217a2538f63,Transfer,19334512,2024-02-29 16:58:59,0x782bEB67...a87433a6c,0x557559DC...A28B36f78,0.145282742,0.00144376
0x853005e23b6c157a3eee66cda189461525d97d4a4008299d97ae9389237bb2f1,Transfer,19334512,2024-02-29 16:58:59,0x96A91301...0C3BddD0e,0x459856fb...2A590c965,0.037257128,0.00144376
0x96039f4aacf4c039221b3f2a7f094acaefbb3c25839da6b56bcf8df887478f77,Transfer,19334512,2024-02-29 16:58:59,0x461d6fB4...0B224EDF1,Circle: USDC Token,0.0,0.00395125
0x3bff5422fffeb04b6bf8dac447234403cb43e468ec934c0b15ce65f3b265924c,Other,19334512,2024-02-29 16:58:59,0xd3eE5347...438BB99B7,0xe84Cba71...A58E3149D,0.30303,0.00601261
0xd9b8fda458f2541c2f1905718a50bed25a9019de183e437ad83428bf095347df,Transfer,19334512,2024-02-29 16:58:59,Blockchain.com 1,0xDE8699C4...7dC1d3791,0.002117,0.00144376
0xfa6eb3fd5d01c16a3d60a49cfd3c080dcbc413da5cdb1e4cacdef869050abbcd,Transfer,19334512,2024-02-29 16:58:59,0x8B7dA985...3c7B71911,0xF79484e9...1b5CC57BA,0.01,0.00144376
0x8c58567a831897f4800899b08dcb693d3f2bdb712de79e88130aeea0d7b589b1,Transfer,19334512,2024-02-29 16:58:59,0xe029c895...7198C2e70,0xAc745d07...d9f40c376,0.030903332,0.00144376
0x5c94f2da43fe02402d12b242f5dfcf438c9ebfc9ece41ed8301f44e76c64a2bc,Other,19334512,2024-02-29 16:58:59,0x2f40D796...5e40fd749,0x50Fa4272...0d015B23A,0.0,0.01969906
0xd49a7f50585b0c33357988dccf884cb8c3098888040b7fc10482416447537cd0,Sell,19334512,2024-02-29 16:58:59,0x31969F03...bd6252A9a,0x: Exchange Proxy,0.060680762,0.0106115
0xa3e0050d0446a122ddf939e78d008d3b91c356cd6a564f5b740fd554af6f25bc,Approve,19334512,2024-02-29 16:58:59,0x7ee72B8B...2c1d72753,0xD155Fa55...e2f3090bD,0.0,0.00319987
0x778b469eb573a15d96050da06637579e71792d2839d7be1cbdfa5c0052aaf5cb,Transfer,19334512,2024-02-29 16:58:59,0x76997810...106D7859C,0xaeabD02C...6372Fb228,0.018512306,0.00144376
0x6720db9cb40c0dee5f65260d35046c23246356e0bcb54d3dedd88e52b429acf0,Approve,19334512,2024-02-29 16:58:59,0x36e80f3D...4BDCfCDF5,0x54655B64...DC94991b4,0.0,0.00323287
0x0097f7c0ee1f80dbabeb897a4d825aa7bc951466cf7b005d8e0155fd98a5a93e,Other,19334512,2024-02-29 16:58:59,0x5d36bd69...d6CA8E320,0x: Exchange Proxy,0.036315778,0.01935283
0x3c5db9509726a150a091c9e0c4380b115fecd7fc16b3f41985a03d758207afb6,Sell,19334512,2024-02-29 16:58:59,0x10276c4e...1e735006D,0x: Exchange Proxy,0.014528274,0.01026643
0xd5251dba10bd6c08bd3f312e8b94280879303fc4dfe393997267621b807908cf,Other,19334512,2024-02-29 16:58:59,0x0bCeDa01...73ae22035,Wrapped Ether,0.0,0.0024203
0xefd623bfa7e816902fe9c62f0722e5abd1ab67cbaf4bbd73e4619fb4a58b1723,Transfer,19334512,2024-02-29 16:58:59,0x889e21d7...49c61599d,0x25388757...3c8041b28,0.0,0.00148474
0x5ef279c74b6e89e28480898633267426001ddac9aded124db2904890dff40813,Transfer,19334512,2024-02-29 16:58:59,0x01370042...47c2456E6,Tether: USDT Stablecoin,0.0,0.00284004
0x97c33d083a8105f51da690508eabadc9e8e823988238aaf88efc6268bab6fe67,Transfer,19334512,2024-02-29 16:58:59,0x968d242d...0e1d73DC1,0xe5722EEa...2b15b53Ed,0.017089921,0.00144379
0xffdd093c9bf1d562b9be81dbadea2e3d7701efc2289d5c4dfcbbcec59f3b8a21,Other,19334512,2024-02-29 16:58:59,0x0fFff35B...B53A26C31,1inch v5: Aggregation Router,0.0,0.01862997
0xade2f0913d629e18a4bb4a75bc9128d3f89fd4312ca0ef41ec779380a43fdc86,Other,19334512,2024-02-29 16:58:59,0x16943869...c32181FD9,Swell Network: rswETH Token,0.01,0.00737691
0x275afa950e5cef3e0fa18599584e90c58dff44987ff7b5f470f1f0cffd8b3cf5,Execute,19334512,2024-02-29 16:58:59,0x47516fb2...b306F7103,Uniswap: Universal Router,0.6,0.00945496
0x11db0fd561214fe10deb13a08b37d518929b477f84dca3006efa59480d31af9a,Other,19334512,2024-02-29 16:58:59,0x6AFA1364...Ba4270376,Blast: Deposit,0.02,0.00652231
0xc7e044a40f7e72dbdf255d28d51e8f2de6898e230f40d33a9da0d3d77cd4b4f1,Execute,19334512,2024-02-29 16:58:59,0x9157a6Eb...C2d3Df8fb,Uniswap: Universal Router,0.15,0.01253497
0x1ad18580be44b1ce7293e4f52f7f63d6146c1eb4a0e4760890c4a2e3c769bcb0,Transfer,19334512,2024-02-29 16:58:59,0xBc7Da663...Bc1adB21b,0xEC4e3301...683E360f8,0.9,0.00144394
0x3d7c899522e524375c38dc1be3c76a5caf795963d324bff8d0d1c7580c243fad,Approve,19334512,2024-02-29 16:58:59,0xc374B767...7268439b3,Apecoin: APE Token,0.0,0.00317854
0xc24be891a912cd2c07914ee20a1bee017c1081460197de0490524bead9827c78,Other,19334512,2024-02-29 16:58:59,0xE64b1BA0...938dDeBf3,0xa28d6A8E...0B817E66a,0.0,0.00317874
0x90f36e6d44b15daea68e466079a7653f83d0c4519d7b6b73803de421b146900f,Transfer,19334512,2024-02-29 16:58:59,clawmvp.eth,Circle: USDC Token,0.0,0.00310434
0x85e0238c37249c4fad4171632fe4bf75064ea4b48af0082ad6bd20a58bc7bc53,Transfer,19334512,2024-02-29 16:58:59,0xa9dBFA83...677B5E79B,0x2B802D91...49B252bEF,0.032,0.00144394
0x7538ce4180df10f42e6b61561dcdab1f32d0dfb657ce0ad7803735cb56d1a77a,Execute,19334512,2024-02-29 16:58:59,0x9DE7aAD5...53CFA2A18,Uniswap: Universal Router,0.3,0.00964639
0xcf3b55fbed7d6859bff47b9d942e1497aa7dc74b7e5c49b0424325a6b74b7106,Transfer,19334512,2024-02-29 16:58:59,0x7B0AD3bC...1C6994e9D,0x2c24fDa5...16B5ed1Af,3.9938,0.00144394
0x5072e1acb6109b3f6e2e69a5adc4866b21acd1b19b4f6af6a16c60e79e43629f,Transfer,19334512,2024-02-29 16:58:59,0x3c1c8413...65581871D,Azuki Apes: AZUKIAPE Token,0.0,0.00284437
0xd9b8301501eca8c6bb03802ddd072bfd030a19e73bc1318a275e9c27c5f471f9,Execute,19334512,2024-02-29 16:58:59,0x5CF951A0...34aD272aD,Uniswap: Universal Router,0.0,0.01224715
0x8b923b00bb06591eb21d6ff2303ac48bb219966260c216cbbc7703448a3e5c5f,Transfer,19334512,2024-02-29 16:58:59,0xC9f1B1c0...7CeF713c8,0xC30ee035...FC92d51b6,0.436,0.00144394
0x74d1a5181981b9be8b162d06ce5fe001b2cf4eb488f33131660ae807ec197674,Transfer,19334512,2024-02-29 16:58:59,0xfEB41f7D...83E02dde7,0x5308143D...5F83C3281,1.05,0.00144394
0xaf14be7f4e7b4b10dca76731714d975e7ca0749f0b13d1e792ed382d8fb00428,Transfer,19334512,2024-02-29 16:58:59,0x51F57F73...c1B980f07,0x90FdC1df...281c164B4,0.018013542,0.00144394
